pct_mouse_click	pct_click	product_ean	session_id	pct_scroll_move_duration	scroll_move_total_rel_distance	pct_scrandom	mouse_move_total_rel_distance	page_activity_duration	screen_height	pct_mouse_move	pct_input	pct_rage_click	session_duration	user_id	total_load_time	session_start	wild_mouse_duration	browser_name	pct_wild_mouse	pct_scroll_move	ack	pct_doubleclick	screen_width	pct_click_product_info
11.63845	6.83162	8610897632158	240384	9.54160	11.18653	21.03003	9.46034	10.24713	768	10.39852	0.27834	49.12259	199.28117	1752	1.89966	2022-06-14 21:47:10	10.37436	chrome	49.25745	58.30913	1.00000	7.54319	lower	78.20898
7.64502	8.31885	5216978680655	539128	12.22145	8.12787	51.90272	13.28600	10.48052	lower	9.04866	0.01549	66.38288	84.13509	615	3.55351	2022-10-11 22:33:22	6.47231	mobile	54.01299	48.94604	1.00000	7.87007	1366	43.51381
10.90857	11.98256	0488535560433	300076	8.02802	8.08828	58.49647	9.93112	8.58911	1024	9.72344	0.16384	17.87723	195.30318	2369	2.57786	2019-03-19 23:01:59	9.80721	safari	51.34177	66.27092	1.00000	12.81615	1280	51.34749
14.12566	7.54420	3112784160027	226447	7.22587	10.14629	46.56489	10.56575	8.36375	768	7.36839	1.61267	56.53131	157.20106	94	2.49542	2019-03-25 22:16:38	12.17812	mobile	41.34260	50.85127	0.00000	11.04671	1024	38.09020
12.88454	7.43375	5071329168639	1336634	14.14904	14.53760	47.76421	8.66708	9.71633	1080	9.31007	0.01255	49.21807	79.44992	1235	4.27587	2019-06-21 11:14:25	3.82192	edge	38.44265	52.05828	1.00000	5.99596	1366	27.88697
12.27591	6.07444	1588849535802	89888	10.52052	11.74121	50.34948	10.10210	9.16667	1080	7.65332	0.04394	44.31269	147.98987	1361	3.45431	2020-05-18 18:49:15	8.34395	edge	76.19895	51.72386	1.00000	7.82503	800	42.69309
9.99255	12.20166	1673083185446	721750	7.92196	9.46590	39.08822	8.83965	8.17131	600	8.14194	0.01943	59.71145	195.19506	831	3.17109	2019-09-19 08:31:47	7.36427	edge	30.00386	40.42774	1.00000	11.76856	1280	64.37163
7.74507	9.55929	3062286949296	1006414	7.59913	8.39874	36.51403	7.96650	9.04358	768	8.47892	0.37561	51.91210	134.36296	1523	1.09217	2021-06-12 11:53:18	10.68331	chrome	46.16702	60.04976	0.00000	9.70746	800	29.21480
12.81061	8.52227	4711365618705	963774	11.40737	12.57795	51.89936	12.61834	10.26038	600	9.01227	0.00923	32.74826	168.74468	919	1.10496	2019-03-19 00:16:15	5.18562	chrome	34.15675	55.72703	1.00000	7.19047	lower	27.99530
8.53537	12.38243	8659577330205	289322	8.12273	9.90858	33.62552	8.21821	9.19038	1024	9.13473	0.01183	42.06466	204.22066	316	1.36210	2022-09-03 06:36:35	5.53875	mobile	39.35567	64.84397	1.00000	10.95912	1920	48.50239
13.51118	5.96782	6747038607033	1080569	11.77981	12.94392	56.81161	9.53062	7.56628	800	10.83119	0.02959	39.94678	138.52804	1375	3.00533	2020-05-19 11:10:31	7.63386	mobile	66.70361	68.08694	1.00000	7.34377	lower	47.32145
11.76146	5.61627	0049683606529	1063125	7.10762	9.55953	47.02070	8.12520	9.26884	768	9.94842	0.72398	52.19638	112.30954	1826	1.90483	2021-09-01 17:25:57	11.36929	firefox	34.08817	32.31628	0.00000	11.58589	1280	43.73855
11.78869	10.69264	0083720240567	40464	6.65015	11.78330	44.16130	6.79287	9.36939	800	9.53742	0.05976	44.15344	108.66108	2095	0.54402	2020-02-24 13:29:43	8.63280	edge	49.14067	27.59956	1.00000	10.53766	1920	44.78954
11.32509	10.82158	1276993372106	1323520	9.25940	9.03224	43.43567	10.43346	6.37304	1024	9.57738	2.09654	49.82711	87.76544	921	2.48948	2022-07-21 04:55:27	12.43757	chrome	56.99247	36.58596	0.00000	9.10649	lower	28.35365
10.77195	7.16214	4794516671118	344171	8.57086	8.96969	55.61938	6.51942	10.74030	1080	10.08716	0.14745	36.52282	204.52619	60	0.77699	2020-10-27 23:25:45	9.70686	edge	38.88744	36.48496	0.00000	13.00456	1280	52.98828
9.12001	11.37335	6875180037375	160725	9.53935	8.80478	48.15394	9.68520	9.59141	600	9.03856	0.02161	48.62290	209.04353	2420	2.18862	2019-09-17 07:04:33	7.25198	edge	54.46668	61.02303	1.00000	10.92069	1920	81.99935
13.62959	10.02176	4086725191175	692846	14.23700	14.14058	47.44856	12.07838	10.48123	768	7.63524	0.01424	13.28180	218.67897	1278	2.87492	2021-04-30 11:57:42	2.45679	firefox	40.91993	54.28622	1.00000	6.32656	1024	66.93560
11.37855	9.43442	0580558241396	233560	5.27050	11.85486	46.29530	5.81311	9.76041	higher	7.56225	1.47515	63.87880	160.23642	1578	4.26208	2018-12-28 10:07:55	12.08548	edge	58.32584	53.29356	0.00000	8.84141	1366	62.85821
10.92502	12.14416	1827499160393	850688	7.04256	11.12615	44.55908	7.75418	10.45764	800	9.40573	0.02533	52.91904	164.32674	1269	3.02000	2023-06-11 14:25:39	7.78225	safari	65.69264	55.04120	1.00000	10.60031	1366	42.60385
11.55185	10.83574	7278177930267	54617	7.19878	11.42589	52.96860	7.09689	8.46883	1080	8.98960	0.03944	73.78612	62.60908	1482	2.15028	2022-07-14 10:19:53	8.03174	safari	40.28860	37.35960	1.00000	10.90154	1920	77.92705
9.70146	8.12261	3193270439940	1075581	7.66584	13.23715	51.97781	5.90606	9.00023	800	9.92015	0.08401	49.97761	282.32940	2145	6.03508	2020-11-04 03:43:59	9.05584	edge	60.72426	36.61595	0.00000	5.67451	higher	30.53192
9.92826	12.11376	3175519317387	1210485	7.65396	10.46850	78.00835	7.89424	10.07540	1080	11.18294	0.01974	24.78342	95.42176	2108	8.59932	2022-07-11 02:16:20	6.67776	chrome	27.65120	46.73766	1.00000	11.08593	1920	54.05747
8.85419	6.24600	7302286359760	442712	8.49322	9.03656	8.92751	3.57918	7.10135	1080	9.40870	0.24833	55.42557	241.32181	509	2.36640	2018-10-07 15:14:09	10.29931	edge	64.88688	56.50581	0.00000	12.23738	lower	41.94370
12.41650	7.67351	3145556339802	300428	7.64305	9.74821	47.37920	9.04544	10.53398	1080	9.25983	0.85687	52.21081	215.58482	1484	6.33220	2022-07-28 13:46:31	11.53910	chrome	36.96465	44.99996	0.00000	11.07919	1366	60.50949
10.07369	9.88571	7405263323911	532398	9.65512	7.90952	63.66655	8.44359	10.18409	800	8.38290	0.42062	34.11601	229.19714	697	3.00618	2021-02-12 13:35:07	10.79602	edge	55.61453	91.76213	0.00000	11.81420	higher	33.06157
10.65672	4.78441	3224798463695	931615	5.57044	10.29785	45.99541	10.02234	6.83922	800	10.20424	0.32409	29.47883	163.49062	2283	3.64140	2021-10-03 04:35:17	10.56055	firefox	50.16166	57.32792	0.00000	9.19680	1280	41.38148
10.72235	13.38035	9906689011539	441275	5.75135	12.21680	68.58418	6.63713	9.17441	768	10.31609	0.02563	21.03587	148.30341	1018	6.83482	2019-06-12 13:56:06	7.21111	chrome	31.29001	45.58502	1.00000	10.05501	800	56.22102
11.03102	7.23353	5333472124956	412854	9.85301	11.32724	46.65001	10.73257	8.93348	1080	9.45268	0.03351	64.18804	67.68015	1163	7.76024	2022-01-04 15:12:41	7.82581	opera	52.51169	38.18030	1.00000	7.47040	lower	47.16939
13.55095	6.67585	9166097047814	360111	7.67245	9.86622	60.70916	7.19866	10.18370	lower	8.78082	2.80397	39.03366	0.37136	2134	0.90786	2022-01-06 19:22:04	12.73200	edge	45.44848	64.22032	0.00000	12.35195	800	46.90139
12.15945	8.59022	3345792840340	452524	8.57766	9.16004	83.72141	9.71110	11.15529	768	8.28183	0.31303	19.90531	118.95552	377	2.03199	2020-12-17 17:00:34	10.51092	firefox	52.81580	43.78566	1.00000	11.73242	lower	54.84038
9.68364	8.71870	0714949639022	251352	11.57318	10.51658	49.27142	12.87304	10.17146	768	9.29991	0.01251	34.24257	105.21958	263	3.83325	2022-05-15 12:13:33	5.19974	chrome	46.01977	48.21708	1.00000	7.23383	1920	75.80611
11.79624	10.72408	6062208872142	1442516	7.06149	12.87876	45.12390	6.55567	9.04221	800	9.18259	0.05436	42.54634	99.90052	2290	5.70946	2019-08-05 01:03:28	8.57341	safari	42.58109	41.76654	1.00000	8.66926	1920	58.53261
10.93765	9.35967	4806777608908	1246921	10.21452	10.75489	51.20160	12.49578	8.51810	lower	9.20347	0.02116	44.73728	176.95343	344	0.92192	2021-03-15 17:12:24	7.24634	chrome	38.12518	25.95723	1.00000	7.55975	lower	62.83671
10.32165	10.47248	7890511923553	767591	13.60050	10.38463	41.39559	12.64221	8.62480	1080	11.15744	0.01555	39.67777	219.98638	2215	1.45941	2018-10-17 02:04:02	5.37569	edge	45.92087	42.36379	1.00000	7.33035	1024	40.10773
12.66732	9.40219	1683435123927	1253024	6.56533	12.72497	45.03319	5.89911	8.51773	600	7.59030	0.04804	39.13381	104.24493	2276	0.93698	2022-04-15 16:00:58	8.38041	firefox	57.44410	56.60076	1.00000	10.56272	1920	47.18089
7.73126	14.42928	0327900778151	659776	8.14025	7.77565	52.00108	10.67320	11.39148	1080	9.96018	0.02804	27.48825	92.79136	395	1.95089	2023-04-12 04:37:08	7.63335	edge	38.37452	31.78767	1.00000	10.96544	1280	28.67022
10.92032	10.23386	7624682702804	574194	5.82951	12.54380	40.39973	5.58087	9.82246	1080	10.42311	1.01780	34.02021	46.47622	1646	1.91300	2019-12-03 14:42:46	11.71444	firefox	56.48930	50.45029	0.00000	7.32592	800	58.90010
10.45299	4.49039	1717188288579	228173	7.83032	11.35557	55.46815	7.94177	9.59244	600	10.59169	0.66375	20.76249	220.86072	1351	2.49360	2023-08-22 04:58:45	11.27676	safari	40.80392	59.88533	0.00000	6.99449	800	58.84984
11.40339	9.76637	5879812994105	110172	7.91743	11.30407	54.82706	7.56911	7.62212	800	9.69037	0.01126	51.05483	160.08179	1915	0.85892	2018-09-24 15:35:19	6.57010	chrome	63.39867	57.13375	1.00000	11.35410	1920	42.20225
8.42235	5.97301	0530176047061	1137866	8.47379	9.16449	20.70757	7.53448	8.74223	600	9.15070	0.02305	25.63467	138.88928	947	0.81667	2023-07-26 17:32:33	7.67267	chrome	42.70284	47.49392	0.00000	10.98781	800	65.48648
13.64627	7.84962	5084516885639	799628	11.52457	13.19782	54.02041	9.91725	10.33371	higher	8.55082	0.02441	31.36940	45.47406	681	1.96896	2020-06-18 12:55:46	7.07423	edge	64.81909	60.13001	1.00000	7.28988	lower	67.17836
7.56217	7.79993	1107197523998	1274995	10.01948	8.49762	32.70400	13.57152	11.34252	1024	7.18731	0.02618	37.53914	139.91545	434	7.18860	2018-12-13 02:24:40	6.70667	chrome	44.02108	48.16947	1.00000	7.71280	higher	49.13539
11.42729	10.42642	9832816917408	491015	7.53336	12.71289	49.14362	6.89329	7.92106	lower	8.43907	0.02796	51.04580	124.91675	1006	3.99397	2022-09-18 23:41:50	7.19717	edge	51.06673	27.52085	1.00000	9.08671	1280	51.31596
8.12893	7.53789	6881362418023	611373	11.98371	9.62147	29.43128	11.41058	9.43946	600	9.64412	0.01358	41.16387	107.41176	1421	1.96767	2023-01-22 03:53:55	6.18425	chrome	51.14463	35.07236	1.00000	7.18749	1280	34.03680
11.16984	8.19603	2813737257122	154293	9.01925	10.51498	20.03988	8.83029	9.40472	1080	8.92964	0.65595	51.40373	132.69091	2066	1.33897	2019-06-14 12:46:39	11.27847	chrome	40.94184	61.30458	0.00000	8.18985	1280	37.71448
12.25085	3.95909	9903504895824	1442409	11.62707	11.91760	40.01099	7.88863	9.61055	1080	8.44602	0.07300	51.74031	210.51740	19	2.08942	2019-09-23 05:25:17	9.00745	chrome	29.92127	34.69762	1.00000	7.91011	1920	46.72260
10.12471	9.76895	5099431114832	1199701	9.31894	10.76495	32.76247	8.34977	12.04373	600	10.07644	0.02255	41.14575	200.16398	1616	3.03653	2019-10-14 17:56:38	7.18792	safari	74.06794	36.89755	1.00000	9.51204	800	71.39381
10.17969	7.90092	2061361201886	405733	9.90270	10.62389	42.29150	11.71636	8.49426	lower	8.65195	0.02007	44.17243	165.19041	745	3.30367	2019-03-05 09:49:02	7.22266	chrome	57.72386	46.84502	1.00000	7.58914	800	39.30553
10.90251	11.30191	1841563992789	118621	7.59442	10.43455	69.71559	7.97289	9.19245	1080	8.50950	0.04146	20.69183	178.97664	632	7.08965	2019-12-09 18:56:41	8.15311	chrome	30.56483	36.24682	1.00000	11.17578	1920	54.03368
9.53104	8.41586	8703378891899	1300249	8.75207	10.48106	51.23103	8.08317	7.94267	768	11.13277	0.39329	36.26240	131.37674	2492	7.22480	2023-02-06 14:30:42	10.74232	edge	66.06462	61.93835	0.00000	7.42424	800	53.53980
7.51719	7.95419	6095098585519	560864	8.89410	7.65195	36.05202	6.80613	10.43887	768	8.89552	0.14281	41.51983	190.62809	1688	1.70315	2019-12-02 10:30:41	9.66719	chrome	70.60280	75.20151	0.00000	11.58405	800	59.06194
8.81944	8.90294	2624040296339	99595	7.14477	9.70489	46.39002	7.79564	9.72465	800	6.92502	0.15562	46.06024	155.82759	2359	8.59621	2019-03-08 05:28:17	9.78883	other	57.33419	72.74228	0.00000	9.45768	1280	41.11687
9.54676	13.16056	2831352945101	1476445	7.96106	8.32471	43.88677	9.97127	8.96625	600	8.10700	0.04298	44.16755	159.05228	1818	1.87807	2018-10-01 06:50:34	8.30557	safari	55.12505	53.20805	1.00000	11.96833	1024	66.36949
10.94477	10.17189	3396409982304	696421	7.91491	11.18803	48.91020	6.92074	8.76421	lower	8.95245	0.01562	45.11292	83.09402	127	5.54131	2020-05-02 10:36:42	6.79201	edge	55.15422	32.73188	1.00000	11.30578	800	44.97295
11.49367	6.49427	0652670220723	808428	8.16915	11.31499	60.79240	8.86229	9.49219	lower	9.79036	0.82935	41.15614	328.04932	2033	1.08864	2019-11-15 01:15:06	11.50673	chrome	37.92137	31.62832	0.00000	7.32761	1024	45.50895
10.32597	7.70863	0578387648257	249731	9.01415	9.95610	23.25892	2.85591	9.76733	600	8.21214	0.14210	22.49743	170.78436	320	7.04291	2022-07-27 22:18:42	9.63975	firefox	30.00353	41.62690	0.00000	12.84297	lower	19.03116
14.22264	9.54890	1160537652772	1293887	5.88302	11.97019	70.09446	10.31426	8.57667	lower	10.20103	2.84187	49.69138	118.42825	595	2.58804	2023-01-15 05:17:02	12.74537	edge	63.11291	64.68396	0.00000	8.31583	1280	67.47908
10.43751	9.69892	6986653081778	1125262	7.80838	13.41661	36.39413	5.69409	8.44256	768	9.90933	0.01222	52.56066	134.77924	1290	1.61348	2020-11-04 00:14:40	5.65345	edge	40.29419	45.70527	1.00000	8.44233	1280	63.62986
12.35648	10.17476	9096899193764	204724	7.38580	10.81726	44.16491	7.79043	7.83772	1080	7.91836	0.05241	42.03913	162.76392	1414	1.99630	2021-06-22 13:59:58	8.56588	firefox	55.11592	76.70520	1.00000	11.96431	1920	45.33183
9.86104	12.70012	8753212731232	1045474	6.82182	11.34279	49.35408	7.29114	7.73400	1080	10.36364	0.01123	33.38137	243.55329	2383	1.17061	2023-09-22 16:20:55	6.96349	edge	41.76992	64.59757	1.00000	10.00720	1920	68.58632
10.00370	9.51719	6230005725996	469563	10.74832	9.84320	61.13485	13.40598	8.62758	1080	7.19058	0.02060	33.38039	118.64736	1347	14.75519	2018-12-27 12:29:03	6.69047	chrome	47.15511	36.43368	1.00000	7.76853	800	62.76503
10.89612	10.00330	3080832380713	461912	8.06979	10.89344	42.17761	7.52210	7.82714	800	7.33209	0.02552	40.87880	68.77110	2213	1.11787	2019-04-11 06:40:57	7.46116	edge	36.36145	48.99921	1.00000	10.90803	800	75.96818
10.88556	10.10695	8446708860225	912199	7.95809	11.98243	52.86211	7.00153	9.39955	1024	8.29155	0.01359	46.39897	185.82525	1534	4.81250	2023-08-24 07:09:20	5.86072	mobile	45.04640	49.33877	1.00000	10.42289	800	66.53827
9.26844	14.02219	0539139032472	1310500	7.19663	9.94276	49.94150	8.54011	11.10480	800	9.32040	0.02030	32.18986	106.15045	1358	3.44542	2023-03-28 03:24:29	7.10071	firefox	68.04971	58.81801	1.00000	10.82382	1280	53.84974
10.55391	10.71107	3797836782879	178166	8.66008	10.88797	15.87041	8.11963	8.17339	768	10.33847	0.02937	62.34617	205.68681	885	1.56122	2018-11-08 11:05:09	7.32148	chrome	57.21596	53.46528	1.00000	10.06135	lower	39.62964
10.85101	11.89490	5045346687916	1098972	6.11855	12.51365	42.56658	6.38600	7.84506	600	7.82474	0.04735	39.45764	101.50929	718	6.30855	2019-08-22 12:59:03	8.31691	edge	42.17325	61.81407	1.00000	8.95185	lower	38.23864
10.01940	8.07889	7200111255006	237603	5.95693	13.83397	47.55279	4.65187	10.02578	1080	8.01943	0.19129	44.93633	210.21362	1106	2.75871	2020-03-03 17:13:05	9.98946	firefox	39.19937	44.75099	0.00000	5.78732	1024	56.95758
10.87100	8.24899	7695131866781	790574	8.50121	10.42805	45.34703	11.20297	10.35762	800	7.66863	0.14384	53.28611	146.27276	1321	1.02620	2021-08-27 19:23:16	9.73638	edge	32.43926	51.28322	1.00000	7.86220	1024	32.06477
8.49893	7.64664	0172170391568	798228	10.21846	9.31378	61.47589	10.68425	7.63605	800	10.02648	0.05301	63.21237	309.41215	128	4.04245	2020-08-05 17:13:18	8.66980	edge	52.30541	41.10230	1.00000	7.60598	1920	57.80223
9.96436	12.20161	2656042223976	830642	7.88063	9.08177	18.76442	9.39836	9.93031	600	9.89181	0.04036	38.21486	177.49462	1321	3.11334	2021-09-29 14:45:24	8.20224	chrome	44.55431	38.37816	1.00000	11.53922	1280	47.50324
11.16599	9.31132	4960040252776	890521	7.69441	12.01729	41.26395	6.45209	8.94882	768	9.29546	0.02279	48.95311	117.51087	1115	5.74192	2019-05-26 02:26:22	7.67122	edge	72.66916	47.14942	1.00000	9.89428	1280	61.64522
12.13906	9.07178	6221626793280	727185	6.95775	12.26176	50.99298	6.44152	8.73582	600	7.43070	0.09059	37.98921	177.87664	2008	3.78641	2020-09-13 14:33:40	9.17870	edge	59.52764	45.56176	1.00000	9.80588	1366	55.36728
9.15720	6.78470	7540934654427	230591	9.94761	9.58221	49.40461	11.45052	10.12048	600	9.15961	0.04663	55.38824	92.38970	2399	7.60499	2023-07-20 23:23:48	8.32013	safari	43.18451	59.01331	1.00000	7.72748	1366	65.85637
11.78390	8.34730	3527639122882	601987	7.39314	8.84200	60.51911	11.05903	8.90788	1024	7.95112	0.74022	38.17726	118.44953	295	8.07526	2022-12-09 19:27:32	11.39845	edge	66.39478	63.38695	0.00000	10.99128	lower	33.83857
11.83298	5.38906	9870462818984	1241370	8.13964	11.04618	23.52344	9.51131	7.87311	600	7.70786	0.37854	40.14591	174.48637	1205	3.14343	2019-05-10 12:27:16	10.71267	mobile	32.81186	37.21830	1.00000	8.30453	1366	43.04795
11.66842	8.63560	8725063757341	10362	8.94568	10.49386	41.95561	7.89115	8.70802	768	10.63637	0.02215	59.49119	67.76658	609	6.15183	2023-01-11 04:52:44	7.30071	chrome	65.90053	63.75681	1.00000	11.94725	lower	63.91680
11.82289	7.37128	2052071283019	152753	10.28832	11.01815	58.97637	11.16036	7.76231	800	10.27770	0.05476	33.68627	86.17984	2084	1.82247	2019-06-27 19:31:41	8.48290	chrome	45.41476	61.22136	1.00000	7.97640	1024	75.89809
9.25471	5.82336	9295687750657	1162163	9.73797	10.13391	50.79291	11.55584	9.53610	800	9.48694	0.02373	37.73082	89.62043	1046	1.12321	2022-06-02 01:28:41	7.56892	firefox	60.49037	38.65813	1.00000	7.39817	1024	45.15554
8.92428	12.50260	6944646641774	832752	9.19859	8.51130	38.21670	9.90601	7.95685	1080	9.73338	0.01598	38.70578	242.38474	1108	3.71616	2023-01-03 14:45:42	6.40780	edge	68.27984	58.45034	1.00000	11.78303	1280	51.60927
12.89444	7.88408	4109404539447	509857	11.08454	12.20823	61.22298	9.81769	8.02395	1080	7.89473	0.04925	49.86549	104.45396	597	3.15346	2023-03-11 05:28:17	8.30808	chrome	46.70605	78.42151	1.00000	7.62907	1920	34.43526
12.44119	10.02408	6532528007666	84285	6.80143	12.27536	59.09043	6.50470	9.04089	600	9.68918	0.02186	46.37229	126.19814	1942	0.23256	2022-12-10 21:44:04	7.81000	edge	48.17917	80.75096	1.00000	11.02537	1280	60.15989
8.44200	13.57198	1232802286194	1485961	8.54822	7.02316	47.54023	10.67262	8.31004	1080	9.90507	0.01359	21.94142	143.99120	1869	0.74564	2023-05-13 19:23:58	6.85544	mobile	39.95301	35.12144	1.00000	13.35874	1280	32.84864
9.34499	12.69394	7930537763327	512540	8.81786	7.53073	48.24030	10.79203	10.17225	768	10.66049	0.03936	22.88536	96.51363	1704	1.81017	2022-09-30 03:54:01	8.23167	chrome	40.01265	48.36223	1.00000	12.34916	1366	47.24035
10.22952	7.98405	6688460625069	360920	10.70425	9.32419	57.65796	10.68853	9.63813	1024	7.82451	0.20903	35.79950	148.78932	1431	3.71807	2022-10-29 21:14:14	10.08045	mobile	51.33088	48.43303	1.00000	8.27806	lower	33.45672
9.66679	7.24097	1894630981926	311545	7.65634	11.62106	40.83254	6.71304	10.07220	768	9.54562	0.22648	31.80846	149.30923	1688	0.37981	2019-04-26 00:10:17	10.16586	edge	51.23538	48.24532	0.00000	7.22639	800	60.03963
12.02674	7.12820	9570162893082	526703	11.28670	12.20840	57.56331	10.27825	9.47211	800	10.65785	0.02166	63.42741	146.25333	1970	4.09591	2019-02-07 18:41:13	7.18146	other	68.73845	40.42184	0.00000	7.10971	1366	69.37200
10.80469	8.06266	8019382680511	477414	11.65945	10.49931	50.17520	12.51050	10.11510	1024	10.10060	0.01751	41.73558	184.35687	2142	2.37946	2021-03-16 10:28:53	6.65236	firefox	37.27117	54.23946	1.00000	7.66309	1024	54.80468
9.20510	6.85930	6645204368453	482044	10.83082	9.14710	66.78395	10.68306	8.66655	800	9.30161	0.08590	41.45825	175.17625	548	3.46981	2020-06-06 18:45:08	9.10016	chrome	55.63353	30.26382	1.00000	8.10697	lower	66.52662
12.22246	9.37976	2990138397081	1216181	8.69438	11.40372	31.96266	7.99383	8.30719	768	9.20078	0.02416	24.86353	149.41759	486	3.72515	2023-03-19 03:28:11	7.40966	opera	53.37063	52.83461	1.00000	10.92900	1280	33.42116
9.40418	7.14389	2471980969614	886577	7.50311	9.05773	33.35245	6.80312	10.51780	768	7.00213	0.31113	58.76672	2.48208	733	7.98560	2022-04-02 05:29:43	10.51344	edge	33.39715	53.29306	0.00000	11.14948	1024	23.52315
6.78587	9.09060	7840087569990	1239093	10.00141	8.01572	53.95840	2.70956	7.54622	1080	10.06533	0.11004	39.16317	127.56874	1760	4.25006	2022-12-05 07:51:11	9.33601	edge	64.93877	38.39241	0.00000	12.35450	1920	51.30562
11.52720	8.31430	4019766604830	984475	6.26503	12.92277	51.16218	5.47592	10.06080	600	8.78961	0.27451		139.61938	209	5.09738	2021-05-05 19:50:42	10.37489	edge		54.40365	0.00000	8.08143	lower	49.54097
10.19766	11.71318	8960347733844	691451	6.99138	11.27022	33.06755	7.12945	11.78117	768	8.71750	0.03036	40.60649	143.85163	2188	0.38802	2021-07-03 22:13:39	7.33963	edge	44.19791	45.05609	1.00000	10.26619	800	57.19909
12.37853	9.80620	0252415496767	216700	6.71781	11.69945	35.57928	8.64485	8.79227	800	7.50888	0.34494	48.80937	139.72369	274	1.93866	2022-12-03 08:29:43	10.60447	edge	74.53238	58.49307	0.00000	8.89465	1024	28.55167
12.36680	9.34018	8782463124296	1487945	6.91578	10.65918	52.69365	8.02761	10.77433	1080	8.96139	2.84271	50.49051	97.40809	1046	3.41132	2021-08-13 03:48:48	12.74489	firefox	47.47936	22.44039	0.00000	9.54819	1920	46.35758
9.09106	11.82410	0846589538813	1009469	8.89235	7.75434	44.46842	9.70709	10.10330	600	9.24962	0.03291	49.25967	223.38183	1126	6.39388	2023-09-08 18:14:14	7.80454	mobile	41.98305	55.97169	1.00000	12.58431	1280	41.04844
12.31787	7.83047	1058314006071	117995	11.14353	11.88375	56.51388	10.65856	10.56400	1080	7.64029	0.02878	43.44805	96.85971	787	3.90736	2023-05-11 11:32:11	7.63823	chrome	39.50160	54.47416	1.00000	7.50839	1280	48.84410
10.97314	10.22076	6086743967941	956292	9.73694	10.52220	53.92627	12.81340	8.17842	1080	7.64008	0.02555	56.48703	102.34734	1107	7.65328	2018-12-29 10:30:55	7.87022	edge	56.85388	48.17485	1.00000	7.59253	lower	78.05429
9.53193	8.03473	3337023237500	453573	7.90344	11.41604	43.88444	7.27197	10.10485	1080	11.07857	0.47309	45.24656	162.09903	731	4.03763	2019-05-11 16:58:44	10.93460	mobile	43.43295	54.11439	0.00000	6.50404	lower	26.90637
11.05828	6.26536	1886152049796	1304971	8.25367	11.37501	53.46930	8.34993	9.57560	1080	8.59200	1.00608	37.07191	161.45572	1788	9.22697	2023-02-05 02:34:52	11.70032	edge	35.66459	28.98969	0.00000	6.90537	1366	44.41370
12.28647	6.77255	2523853209836	464698	5.58975	11.61237	48.60037	6.21684	8.98107	600	7.98883	1.59066	34.24264	54.05770	1754	3.58610	2021-02-15 17:16:34	12.15465	edge	39.21159	42.81675	0.00000	9.80747	1920	40.80589
9.80576	11.01966	9571858078578	354103	8.35200	9.86743	48.28981	8.59007	9.59773	1080	9.81593	0.02596	48.99601	97.62251	2230	4.48539	2021-07-21 05:28:24	7.71956	safari	25.87028	35.83695	1.00000	10.62103	1920	64.93885
9.25761	7.70872	0930855583314	1274264	9.06353	11.08709	31.60086	8.28868	8.62397	600	8.81681	0.20471	20.73667	200.88385	1300	3.32923	2019-04-16 20:17:19	10.02495	edge	61.38720	67.68218	0.00000	6.32028	800	56.16164
10.03065	9.86734	0109321276375	1451584	8.25864	8.08149	58.79023	10.38873	10.84720	1080	10.49572	0.97924	68.12665	161.11556	382	10.76559	2023-02-21 00:58:38	11.68143	edge	58.41449	67.87473	0.00000	10.31480	1280	57.48660
13.54773	7.80573	7612721639662	224511	7.03158	14.32025	54.98332	4.80159	9.25884	lower	8.83655	0.03516	38.74080	134.26474	1820	6.73244	2023-09-13 03:43:27	7.81701	chrome	53.32287	38.01786	1.00000	9.56542	1024	52.19980
10.25190	7.55162	7993890186691	1648	8.42429	11.26834	26.99566	8.19013	8.32763	768	7.45907	0.31195	34.14395	234.86318	402	2.49895	2021-05-05 10:21:56	10.50079	edge	57.98606	43.01435	0.00000	7.05447	1280	67.21641
12.82947	10.63893	0891477751911	1239208	7.06827	12.27032	46.44390	9.35289	9.48129	1024	8.23934	0.29139	61.88584	252.60029	2164	1.92865	2022-06-04 05:51:16	10.43207	opera	58.89341	57.18090	0.00000	7.94094	1920	55.55571
10.66099	10.71632	3782685234235	1213910	6.80030	12.27469	49.30916	6.01167	9.31568	600	10.81390	0.02240	34.72864	201.70263	2016	1.99636	2019-12-04 10:21:54	6.79690	chrome	52.79738	50.26044	1.00000	10.11129	1920	42.95450
11.33466	7.52300	7166544211517	536650	11.51305	11.19609	57.31157	10.92855	9.40994	lower	8.21287	0.01624	49.73593	256.59115	2085	20.06176	2022-02-17 09:09:18	7.49324	mobile	31.08093	51.87235	1.00000	7.45018	higher	29.61026
8.93269	8.15364	4614207132516	287364	10.67022	9.87284	50.75847	11.02407	10.50902	1024	9.47182	0.02911	43.64374	77.66551	1377	5.44862	2019-05-06 09:32:52	7.65434	safari	31.54384	51.10562	1.00000	7.38480	800	64.13652
13.40054	7.01777	0576687638947	529327	7.85477	10.08551	46.11187	7.33671	10.06910	768	9.39879	0.91671	62.57883	60.15255	935	0.31260	2021-02-12 07:16:20	11.60624	opera	40.92975	45.21390	0.00000	12.40237	800	35.78474
